;refmc;t+10mcs;t-10mcs;afp+15;afp-15
944;31.46456887;27.67379439;32.49451911;34.00412711;35.08809929
945;40.35350554;36.94701494;36.98902209;38.98521979;34.77504059
946;20.40702801;10;30.81843365;10;27.9542501
947;21.8675435;10;31.35072941;10.00011171;29.58373646
948;25.98727869;10;37.69736384;17.58164984;32.92408126
949;19.83669572;10;30.3246601;10.00000002;23.19878589
950;22.16109993;10;28.83922308;10;23.61959623
951;20.34372233;10;31.46744947;10.31720421;27.20658668
952;21.63446387;10;29.11396832;10.0001282;27.24715653
953;19.72706141;10;29.7856338;10;23.5979158
954;21.61345225;10;33.20797886;10.00000157;25.88503547
955;23.96041805;10.0038374;33.70202906;15.19340817;28.07674412
956;18.99527527;10;28.48206869;10;24.23299094
957;21.86857026;10;35.01200234;10;27.10312886
958;18.09535643;10;29.22946985;10.0921141;26.91200723
959;20.48623514;10;33.13762503;10.14487126;27.29516604
960;30.54789414;24.21206044;34.69424652;28.2507396;29.65632791
961;22.13268389;10;30.11493573;10.00000115;24.42294533
962;22.67695718;10;32.13071662;14.05124665;27.46040051
963;36.57618284;32.1609455;39.64902423;32.70607989;35.59605064
964;24.70172599;10;35.72320226;10.63357504;28.15842556
965;19.60071537;10;30.52732336;10;25.76658965
966;24.71417754;12.05813825;32.45051149;17.37370975;27.12660408
967;21.42053239;10;29.68267861;10.00000045;25.08791159
968;19.16269951;10;26.97743132;10;26.85179312
969;34.36030646;33.24591839;34.73694606;35.06907694;31.37434299
970;19.72749252;10;31.0939676;10.07386869;28.94046955
971;17.44404098;10;31.37709074;10.01408202;24.83492817
972;27.69274078;20.64934147;34.9552499;25.50594132;36.67411304
973;35.75294735;28.51516343;36.42556857;31.32502498;31.30560022
974;34.85141685;28.39669064;36.10543406;34.84838175;36.5045193
975;22.99885245;10;29.96401472;10;29.81689945
976;21.22852441;10;28.96389302;10.00003213;27.41157279
977;37.35039703;37.58998612;39.24650779;43.44027259;38.60575498
978;22.52754905;10;34.78635853;10.00000327;24.10108333
979;33.70163219;33.76140546;39.31224321;33.82087881;33.01422769
980;37.39993866;41.06679244;32.75939689;39.84352497;36.30524568
981;23.73023947;10;30.10473894;10.00000017;27.22854373
982;23.89377789;10;35.99007678;10;30.45860546
983;21.08670328;10;31.3007974;10;26.02893612
984;29.05947174;25.42854863;35.98790081;28.62072042;34.87747649
985;16.09237888;10;32.73598279;10;26.24651568
986;17.43541258;10;29.91762311;10.00000009;28.03438524
987;33.58789767;27.31973061;36.30652439;33.70307728;33.00761408
988;40.95788766;35.61741602;40.4102894;43.51633749;37.0631173
989;19.57516843;10;32.05907735;11.43273968;29.07120354
990;31.25959587;22.65027628;36.17174964;27.58405128;31.19107387
991;31.75926918;25.13521012;35.05348832;30.57179227;30.19826093
992;21.31380933;10;28.89775658;10;22.70212033
993;25.66782205;10.41257031;35.09313189;12.06475139;29.13170485
994;25.40331955;10;36.31413497;15.15567587;29.43549492
995;28.59152501;16.34039161;31.06171646;18.91544353;26.02509741
996;16.79907369;10;31.14619341;10.00000001;26.23730083
997;23.43615199;10;29.50908036;13.86750196;25.56394329
998;25.04510964;10;34.89071349;19.5855684;28.4428417
999;23.63480445;10;28.72782854;10.00000433;31.29493093
1000;25.5243288;10;33.05035178;12.31807425;24.8794418
1001;40.69711965;36.03836487;37.23288044;37.98583926;33.1517118
1002;19.79621939;10;29.21366677;12.32792615;28.91437411
1003;34.03142107;35.85724608;35.52869744;38.03322261;40.02312299
1004;31.11157772;26.36952117;37.35294385;23.18234749;34.41503106
1005;28.65838586;11.33145985;36.13527072;14.51406113;30.47891751
1006;36.04978653;30.43712725;35.29403664;34.10130651;37.23304299
1007;23.93117077;10.00000033;34.68239685;14.84286808;29.38898892
1008;19.37556747;10;26.80541899;10;27.37726407
1009;31.18688859;26.89902792;33.42286075;23.5076637;31.40713598
1010;23.2201282;10;33.67404469;10.81754445;30.61904096
1011;21.89890756;10;28.08884613;11.60302795;28.35497257
1012;20.8752502;10;30.52264888;10;27.52561897
1013;24.66680858;11.57271523;33.6664077;16.58866543;30.29252326
1014;31.88746993;25.21739789;35.2315664;26.55466732;34.18982805
1015;22.53167132;10;31.44093276;10.0021348;30.36145321
1016;24.60290346;11.48636058;35.93752545;12.88761686;30.42109323
1017;20.19260548;10;31.58104821;10.00407395;29.08568512
1018;21.55993746;10;34.63749445;10.00002031;25.55569929
1019;24.00839291;10;31.2119785;10.00005159;29.1627226
1020;29.03342813;27.93749984;33.767006;29.58349088;33.09769917
1021;30.36814906;21.16406694;34.16001503;26.02511156;31.80981344
1022;27.20911486;10.00000032;34.45976018;12.30907799;26.11076803
1023;23.5043153;10.00001819;35.63627512;14.63297633;29.61884623
1024;18.94304387;10;31.22316598;10;29.9504003
1025;29.47646725;23.82153969;31.0628611;24.35042734;37.09071377
1026;19.96389791;10;33.76430723;10.00000008;25.77793981
1027;21.66227603;10;33.08390855;10;30.37877913
1028;19.56321563;10;32.45862295;12.94711861;29.30033684
1029;23.80526272;10;33.44789343;13.18137888;28.07285526
1030;22.2122226;12.85757668;34.79395908;18.59236933;31.05225499
1031;36.06104062;36.09654249;41.62998053;35.78699627;34.88124906
1032;20.71274759;10;30.85739043;10.12773004;26.42193509
1033;18.2630321;10;32.49561633;10;29.16903952
1034;25.87934102;10;31.69975394;11.20895689;29.88730881
1035;22.91024243;10;35.21587956;15.24165258;30.98732329
1036;26.55126687;10;32.24020856;11.67086941;24.58408098
1037;31.40987697;22.62406882;36.53912252;23.49853987;34.51278082
1038;32.56638296;22.82394483;39.48564903;25.47587531;31.99002152
1039;19.83997013;10;28.9425615;11.40773288;24.11081074
1040;39.11914981;34.01055765;37.73659175;38.76178947;34.48448147
1041;26.0767832;10;29.42732585;10.00000019;29.92973766
1042;37.03707256;31.47409771;35.09193358;35.78780296;34.13313745
1043;19.04605972;10;27.07767941;10;27.07080357
1044;35.85188441;36.87297392;34.77410405;36.94126355;34.29286422
1045;22.69756669;10.00000012;34.35025351;12.28512869;31.26853633
1046;19.55938949;10;31.10608003;11.5779408;28.43277816
1047;19.5903982;10;30.79949753;10;28.0166746
1048;27.69956192;10.00001597;33.81003554;16.81801284;28.21383571
1049;24.34959828;10;29.63990292;18.4198986;30.28316225
1050;36.99524739;38.47343385;33.59259651;38.38524492;33.65350233
1051;36.15030501;35.12533214;35.51000144;38.73148156;34.54594202
1052;36.45712721;37.09679497;36.94865198;36.97316038;30.30441363
1053;36.83368117;33.45180713;35.67401953;39.64786434;36.81593164
1054;38.45070769;34.28270488;35.58260662;34.34252656;34.07008333
1055;37.33856995;38.44283886;32.96278632;35.97329144;35.66162164
1056;36.14341264;34.09293936;34.17459577;37.0002228;36.2067866
1057;35.56707031;32.87937289;38.31309692;37.88740856;35.8911078
1058;35.31184212;33.06357099;42.40040529;35.72245992;33.27719489
1059;19.94448767;10;30.92588256;10.00000436;27.63876268
1060;23.11034873;10;29.12288477;10.58364199;29.42756118
1061;31.03334863;21.91732317;33.105298;33.61705227;33.88573293
1062;17.5742117;10;29.41832074;11.06079493;29.25384144
1063;19.94771408;10;30.59801339;10.97732356;30.29836797
1064;21.79729792;10;31.65514023;10;27.05969932
1065;21.2275497;10;28.10830605;10.00012896;28.89744517
1066;19.38811063;10;32.94452769;10.88370234;28.68122967
1067;22.43236638;10;32.5484546;11.7383153;26.95439203
1068;21.07895725;10;31.75364439;12.58002731;27.93501948
1069;18.12922859;11.36604758;32.58075619;15.54649095;31.67372158
1070;25.68619511;20.23083967;36.70977642;19.58973984;28.9889805
1071;26.48853297;10.88622106;37.00350429;13.079955;28.11797696
1072;20.5268981;10;33.79847703;10;23.71654949
1073;26.88519742;10.55054886;32.62057922;11.68334552;27.7286629
1074;20.87459386;10;31.67393962;10.00001781;28.80285138
1075;24.18262252;10.71715256;33.17312443;18.15931787;30.05377654
1076;38.90023242;37.10857782;40.09867406;36.32338395;35.07278826
1077;21.66608275;10;26.66362906;10.2048515;28.5776683
1078;23.17886264;10.00000039;32.67767197;19.17940301;27.29564869
1079;22.4988174;10;30.17028282;10.00000003;29.34714755
1080;18.84983115;10;33.76419799;10.0000003;27.40804459
1081;21.1404692;10;30.72081635;10;23.08546263
1082;17.70763071;10;31.59880167;12.17337173;28.43710238
1083;20.23896827;10;35.74174159;12.34681752;24.67145111
1084;21.48910933;10;27.8596847;11.88928457;27.37338931
1085;18.60717334;10;31.50699407;10.00001746;29.82776782
1086;21.41888611;10;29.15043222;10.50395061;27.4311233
1087;20.34251996;10;32.20688433;10.00000001;29.4884127
1088;35.45134839;35.75959208;36.98059889;34.82271607;35.16369847
1089;36.30210462;35.87588467;34.36747245;38.0486716;38.39468881
1090;37.34836076;41.60437526;37.18110801;43.1332465;34.79623573
1091;23.28886301;10;33.69283916;12.7362721;27.47920909
1092;22.99311148;10;29.39568402;10;25.78682318
1093;22.57627214;10;32.12715175;10.0000056;28.49495052
1094;22.55369001;10;32.10055966;10.00001149;24.46366411
1095;21.30310851;10;30.06808306;10.00000002;25.39574104
1096;23.46083963;10.00000091;34.34558107;15.18637025;27.4935062
1097;18.50139613;10;28.09504141;10.00001503;25.9651036
1098;25.98081255;11.44555268;32.8659116;14.34733968;31.70533723
1099;18.94405457;10;27.17029661;11.02412349;24.73322255
1100;20.92977935;10;32.15434271;10;27.98986167
1101;19.39444741;10;29.35871151;10.00000136;25.51398039
1102;21.25003517;10;34.49959912;12.91884909;27.84978783
1103;21.83972676;10;33.43326617;10.04772569;31.83506376
1104;26.12893332;11.84637402;33.89404516;18.5382299;28.70852865
1105;21.50192995;10;33.07377658;13.10456224;27.84766367
1106;36.65723453;37.36909998;35.3787584;40.0849186;34.68949205
1107;33.90407097;39.06750448;37.52479016;40.6781264;35.3117252
1108;24.81718805;10;31.03079552;10.00000032;26.83734394
1109;22.94759342;10;32.74454338;10.00000522;29.97904552
1110;18.0378314;10;32.54835871;10.00008988;27.76470412
1111;14.76140388;10;32.07429194;10;29.25009255
1112;20.46205651;10;29.38563717;10.00000043;27.87493308
1113;22.59283978;10;33.32892682;13.10991823;25.36403487
1114;23.07115938;10.42100829;33.61290036;14.94429463;27.10935381
1115;19.59279223;10;28.22505991;11.8959406;29.79450339
1116;23.47485805;10;30.54753472;10;28.55255885
1117;20.59893524;10;30.59424068;10;23.69484659
1118;22.6295472;10;32.59767607;17.80228149;30.41497749
1119;22.36679725;10;31.12523576;10.00000042;28.21392508
1120;19.22169143;10;31.6637369;10;27.9075101
1121;21.13524312;10.00000006;27.90077281;10;25.42033359
1122;23.37436614;10;28.65778057;10.00004851;23.72973287
1123;24.49013509;10.74633676;32.37991819;14.47148279;25.96910243
1124;19.54072716;10;31.94380009;11.66326192;27.03389847
1125;21.98230357;10;29.24008609;10;28.8011327
1126;20.82019499;10;28.86864351;10.00000402;27.48011088
1127;17.89010851;10;28.51701463;10;27.53226109
1128;30.2783207;23.9176261;36.8776012;31.04207844;34.4530957
1129;19.95236854;10;35.35752226;12.44415925;30.01558205
1130;37.39531584;37.96690147;36.5708173;39.34096146;32.29077561
1131;35.31161062;37.91451794;35.98876787;39.57364039;35.75087598
1132;33.56753099;27.16469851;39.59136171;29.3204416;33.13649121
1133;19.81855978;10;29.48857902;10.00001895;29.59407165
1134;19.96621375;10;34.52392831;12.81617691;23.92551417
1135;23.97115486;10;31.56362523;10.00005829;28.0033294
1136;23.96653982;10;29.33953889;15.39890867;28.02333007
1137;19.22219998;10;29.33322903;10.00000001;28.06135152
1138;38.65175255;24.26321302;38.30513729;31.4506633;30.65215928
1139;20.62062995;10;28.86515762;10.00000001;29.00624701
1140;18.50486958;10.0000023;33.12825163;10.92073546;30.3989932
1141;21.01043387;11.11278882;35.33710425;12.70295633;26.61360052
1142;22.79369304;10;33.60311457;10.00001042;29.92348495
1143;15.82202485;10;33.69028888;10;27.29142923
1144;21.84796301;10;30.31576904;14.5255082;27.0960414
1145;20.11839552;10;31.06449791;10.12107872;28.17260769
1146;22.44916264;10;31.98596855;12.5832249;30.6400422
1147;20.88302037;10;28.69726827;10.00000002;27.7170908
1148;28.16236419;21.57950007;32.51456369;21.25459241;30.11112917
1149;29.95617783;30.4620484;34.48022232;28.12266071;29.62792966
1150;19.16171072;10;30.03185176;11.90896296;24.73250782
1151;16.94026907;10;32.57130028;10.00000036;26.69171791
1152;22.85005291;10;31.10823786;10.23651345;28.26025162
1153;24.7067544;10;32.42467183;10.00000379;27.1576617
1154;19.88141544;10;29.63700415;10;29.95186331
1155;17.38409207;10;29.39684409;10.00003536;26.18344757
1156;36.71840252;38.05558691;42.4702116;42.6367379;39.12655895
1157;24.76672821;21.66817986;33.37327832;26.049854;27.92035454
1158;20.74414255;10;32.41144224;10.00000003;24.09436793
1159;20.48209916;10;32.43012693;11.3800167;30.73823665
1160;20.47581728;10;28.63672377;10;27.62428311
1161;19.74559329;10;30.67741727;10.00000001;26.3961915
1162;17.45120009;10;30.4567146;11.15754938;27.70281613
1163;23.12724147;10.21358546;36.42988591;12.06267674;31.52363603
1164;23.14954941;10;32.0091173;11.09374142;23.44311327
1165;32.41125944;36.63740288;39.25898098;37.47961721;35.3545
1166;19.40682081;10;30.86392561;10.91072972;31.33746973
1167;20.49323764;10;32.53646208;10;26.01965148
1168;20.53512106;10;31.75806064;10;26.79671311
1169;17.11485653;10;31.26906946;10.00003541;26.19690271
1170;20.03274676;10;31.40728513;10.14727086;31.05041059
1171;22.630021;10;31.46489544;10.75493611;26.87549623
1172;20.75914499;10;30.25623075;10.73269321;24.67508935
1173;28.51831518;27.82919994;35.88237628;29.40917142;32.00269758
1174;24.35594395;10;31.86249982;10;29.87428753
1175;21.79116413;10;30.31331232;11.02700963;23.78819768
1176;23.04084139;10.0000001;33.63186008;13.425768;27.69760834
1177;22.59370439;10;27.21749584;10;29.18948925
1178;22.81911587;10;30.73682864;10.00000332;27.50241028
1179;36.60354248;37.1915822;39.81383848;43.91909183;35.20646741
1180;28.82814228;17.85657434;34.95053951;20.73061788;27.62349924
1181;24.8675785;18.00671434;33.64917517;21.01038945;29.04000507
1182;16.31386469;10;30.30141945;10.82913477;28.55747957
1183;31.90469757;35.8802701;35.93782786;39.31949388;37.35560758
1184;40.85343687;35.49594359;38.3674662;39.54870249;39.87300458
1185;37.09364859;36.55396211;37.52370511;42.84381162;31.6114659
1186;27.45312655;10;30.13664601;10.72564775;25.90660048
1187;22.84933315;10;31.9006355;10.06225828;29.28161334
1188;24.77564611;10;28.84554309;10.00000074;23.57465388
1189;21.78324089;10.00000048;32.64633192;14.45355325;27.68891173
1190;33.96977303;34.25178589;36.70969818;36.26638017;36.02649809
1191;33.64936916;33.64325995;36.45990694;36.47444368;33.66996701
1192;37.31367082;33.21056267;33.00283511;38.16936878;37.17252227
1193;34.79836282;34.52038962;36.0624606;33.97311762;34.08188147
1194;19.34549029;10;30.90982821;10;29.58473809
1195;20.93412706;10.09530773;36.16109626;13.63113612;28.51815422
1196;24.09588273;11.09355434;38.32884975;16.21232447;29.27716036
1197;16.68135378;10;35.02758123;10;25.00771461
1198;33.87790923;25.61209757;36.25389069;24.58101767;33.63430671
1199;21.29569551;10;31.90024329;10;29.06023194
1200;19.29976422;10.01014489;33.38318581;10;24.3384343
1201;21.19737839;10;31.14476519;11.60515235;28.19803468
1202;31.26173079;21.69312174;37.83376408;25.26756527;30.15633112
1203;23.76710411;10;32.2971964;13.16875011;23.76033052
1204;30.37634045;28.69020737;38.97271118;29.97235394;37.3974667
1205;40.2514906;34.69815318;36.05227319;38.51056347;37.00182797
1206;21.15442556;10;33.83156782;10;27.70794724
1207;31.70663906;26.6592795;36.37975485;30.61835155;32.71013096
1208;20.88683854;10;32.92665418;10.00000003;27.63842933
1209;22.31338125;10;29.93158701;10.00000014;30.50586899
1210;25.74313665;10.00433987;32.59653695;15.93462085;28.0050143
1211;20.72470979;10;30.99286478;10.03748356;27.16637475
1212;36.44646419;31.80348642;37.83965557;36.38461626;37.3453246
1213;22.13989773;10;32.17829209;12.45572803;26.12954433
1214;21.42327971;10;33.28474963;11.58295692;27.33808935
1215;19.29436505;10;31.90746241;10.77605748;26.04869513
1216;21.49575192;10;34.74068216;12.02244629;29.40965125
1217;19.22848113;10;31.61042074;10;24.61997707
1218;21.19011224;10;33.6217821;10.02811528;26.31528987
1219;21.73700212;10;32.3515134;11.89473715;28.38632161
1220;21.25472609;10;29.7327147;14.97287815;28.49242788
1221;40.27229445;43.89359399;40.73470205;44.44660631;38.68851711
1222;19.37482942;10;30.57462241;12.84050584;24.61003345
1223;24.07888738;10;33.09350008;11.04052725;26.61853281
1224;26.18710097;10.50150025;32.70517338;14.89120472;34.68322397
1225;21.62323969;10;33.55982253;10;27.01078921
1226;20.36842363;10;31.47206675;10.00547802;26.69653236
1227;22.33145448;10;28.37616243;12.73379756;27.77003955
1228;22.80186129;10;28.10427817;12.17296995;27.44170977
1229;35.16019695;31.51052267;36.2320461;30.55878861;34.45529219
1230;19.59485143;10;30.98655114;10;29.88399629
1231;24.72314844;10;33.74479453;10.00000002;26.76473392
1232;27.8108577;10;31.70255325;12.34850031;27.74439356
1233;20.19550713;10;32.53153321;10;30.9783849
1234;18.39580935;10;34.75045945;10.19256548;28.28993713
1235;18.45037787;10;30.10968614;10;27.91850374
1236;21.47412069;10;27.69078223;10.00002463;28.18666807
1237;20.75173283;10;29.08814654;10.0000013;27.70053917
1238;24.0692483;10;30.67304769;11.6620486;29.77343273
1239;38.63452058;37.60871941;34.29403192;35.09261357;32.19247312
1240;19.69307393;10;34.1781338;10.00001799;31.52952574
1241;20.24685496;10;33.48397001;10.21285991;30.1654172
1242;20.22775459;10;31.27807543;10.00000059;28.21399002
1243;24.1932098;10;28.77544289;11.11342488;26.19056884
1244;22.37189702;10;28.52103133;11.12069796;29.40963028
1245;39.49488233;37.7876713;35.89686724;45.24771083;34.36565647
1246;23.89176876;10.00000005;30.62797883;10;27.43922772
1247;19.88023019;10;28.67792685;12.76180714;26.25125099
1248;21.60707327;10;32.93458172;10.00001924;28.51490142
1249;34.39781675;34.86957837;36.64868713;34.59860528;34.02655393
1250;19.60101644;10;33.75958071;11.11799744;27.72843421
1251;18.9938364;10;33.85984855;11.79658561;27.24059091
1252;16.65799501;10;33.65810788;10.00008339;25.18374168
1253;19.47297056;10.21794935;31.24746351;15.21210452;27.05732644
1254;36.14138153;40.44456422;34.09313808;41.32591042;32.36714565
1255;37.74740603;35.90043085;37.74993659;36.49118903;35.98409655
1256;17.73986558;10;30.0569091;10;29.89667621
1257;27.91362683;27.07712998;36.13585698;29.05420896;34.33949554
1258;20.47254661;10;34.90435609;10;27.66940064
1259;17.46774332;10;29.79599569;10;26.86297744
1260;36.19369676;37.88538721;36.75312423;37.1747615;31.92132931
1261;39.2279168;33.11864556;38.90276772;35.75726934;38.24158832
1262;31.03082522;21.63384954;31.11990256;23.25378138;34.92948295
1263;19.83355219;10;32.23438048;10.00000019;28.4322768
1264;20.73167562;10;33.42288664;12.8735365;29.04706216
1265;20.04205811;10;32.05773721;10.00000694;27.03377701
1266;18.93226864;10;31.23476721;10;28.15232745
1267;19.14746302;10;27.17651475;10.00000012;24.40549132
1268;21.0749199;10;33.07432853;10;27.89904965
1269;17.81289634;10;29.81555576;12.10186485;25.77394589
1270;22.68833018;10.00014333;33.4912564;15.44768925;30.73327132
1271;20.73702345;10;28.18858687;10;25.10109269
1272;23.82980613;10;32.48923437;10.17593777;30.05171572
1273;18.68659186;10;30.33705834;10.00000001;28.39429094
1274;19.77080939;10;32.69456853;10.00000004;31.52081648
1275;19.44440061;10;31.91412826;10.00000179;27.64423082
1276;22.29973951;10;31.33418026;13.15463555;27.83522172
1277;24.52870014;10;28.5226227;10.00000032;28.82217279
1278;21.18265456;10;31.54569234;10.00002359;26.94827962
1279;32.31666933;32.07694373;31.28161056;34.08951889;36.972618
1280;35.69939418;34.88908268;35.4133515;35.37283643;37.04252763
1281;19.92373657;10;30.97857047;10.15728314;26.77357541
1282;16.39955908;10;34.30365359;10.00135444;28.97548536
1283;23.70009176;10;30.30339615;10;24.75991066
1284;32.20533528;31.30253001;38.2175466;31.84001052;35.30118029
1285;21.21035125;10;30.47040168;10.00000101;27.81977654
1286;21.93960611;10;31.27606174;10.00000002;25.64289715
1287;23.55547275;10;30.49360878;10.90021093;26.7263698
1288;19.4029072;10.00000548;30.1786323;10.00000243;21.95987559
1289;29.67197186;27.50416054;37.89529093;24.98837392;33.38334192
1290;21.86978494;10;36.64614362;11.00349553;27.5706732
1291;26.18906105;23.10970275;34.2924951;24.21060354;32.81806964
1292;18.37957388;10;31.80717919;14.64406462;25.81398182
1293;19.52490201;10;32.66139091;10.06207996;27.99202681
1294;34.65020258;35.14023519;39.14458483;38.10011767;37.49093943
1295;17.50182929;10;31.47524124;10;27.6831688
1296;23.6431668;10.69069707;32.74054275;10.28065968;27.38179016
1297;21.62990837;10;31.51747279;10;25.9030716
1298;15.53244072;10;32.23888902;10.00000297;27.16620772
1299;23.69569551;10.75197797;35.34254809;16.60080289;30.12256919
1300;38.98679842;37.27718389;38.27877993;38.83907406;36.25622787
1301;36.14912588;36.05723294;35.92738551;34.43687494;36.65281134
1302;22.03273404;10;31.83529496;10.0000002;28.07587235
1303;21.73179733;10;31.84687044;10.00000003;29.29716167
1304;18.9817751;10;31.07239706;12.12334813;27.69870213
1305;22.9368557;10.16112093;28.13262472;10.46730801;27.57499855
1306;22.92362705;10;32.13123487;10.00369606;27.7237622
1307;30.25264365;22.04430215;36.32895675;28.54846428;31.50689839
1308;19.96776377;10;31.00897545;13.60408069;28.51886008
1309;28.23569235;19.50816335;31.8417228;22.73097434;33.19001532
1310;23.37699099;10;33.82714151;14.17136562;27.75231131
1311;35.51314836;32.28325696;37.37763481;37.72965863;35.72804081
1312;36.32145616;27.60700966;37.34407509;33.6973604;36.57670078
1313;20.37740917;10;28.83148558;10.83768919;26.1325252
1314;18.58926235;10;32.57904955;10;25.86482731
1315;23.23590929;10;30.0042975;11.83672569;29.94131197
1316;20.04090501;10;33.28156771;15.52969067;26.2694919
1317;37.09289426;35.99181443;36.10860743;37.35153441;34.14155761
1318;18.19881622;10;31.75524696;10;24.58407645
1319;25.44313873;18.54291146;35.00367514;19.33675277;31.06524984
1320;38.49345407;36.52797224;36.28851774;39.49621055;37.24217233
1321;36.27071071;37.68112797;36.1153407;37.78661374;34.98908669
1322;21.83927961;10.3469852;33.79979009;10.00002667;29.38667088
1323;15.27129561;10;31.26834053;10.00124295;26.04352338
1324;22.79350747;10;28.95816593;12.85852178;27.13350247
1325;24.70128818;10;31.71609501;14.03651499;27.41600519
1326;21.66306449;10;31.79400213;10.17627266;29.78233604
1327;16.53911618;10;27.44589676;10.00000007;26.7676539
1328;24.01529095;12.30301079;32.23268691;19.61908671;33.45593453
1329;25.29651989;13.64844093;34.01124854;16.70948141;26.97812227
1330;34.00148974;23.62785323;39.49238655;36.46046443;31.31866105
1331;21.17226214;10;30.46704837;10.00000006;28.07020828
1332;32.52970074;30.15406256;37.6108773;32.39045011;31.63551137
1333;41.08345727;39.00457663;41.36628803;43.41352341;37.18814295
1334;19.79155794;10;31.96984285;12.05800729;24.74184153
1335;29.95295725;18.9910027;33.47096666;21.57203806;26.9525835
1336;20.06128672;10;31.95631486;10.00005038;27.14977662
1337;24.54068281;10;31.15521417;10.0000015;29.15644548
1338;24.49103567;10;35.69858757;12.36873998;25.93260806
1339;36.0801044;36.66316236;32.95334394;41.86278626;33.66618268
1340;35.30857291;34.93723947;35.7345958;41.57660696;32.14786595
1341;22.46912552;10.67056263;32.57199375;16.36402576;28.29574005
1342;19.88699875;10;29.06882826;10;28.04227591
1343;20.10252989;10;31.75575707;10.00000008;26.89760528
1344;21.2224236;10;31.33189265;14.19290426;24.58080835
1345;39.09925748;43.1112182;38.67411944;45.42043348;39.26187929
1346;18.98377559;10;31.08353809;12.82596035;27.08712556
1347;28.15268897;22.15488613;32.75893817;23.13731518;31.67189904
1348;30.87299366;26.13998864;35.52075164;21.15093191;31.72586142
1349;19.28244639;10;31.6077593;10;30.45337608
1350;25.9185026;10;30.714548;10.18573285;25.2502534
1351;26.31420142;18.75638112;34.23323948;18.54210446;30.7368166
1352;36.1651075;35.65011268;33.19188612;36.65039169;36.45692014
1353;35.08165214;35.54251689;39.33233273;35.50696792;34.24014005
1354;21.22953405;10;30.73823055;11.15655406;24.89537984
1355;21.24217273;10;34.20808764;10.03297777;30.34067852
1356;21.85728076;10;31.1410811;10;28.0039469
1357;29.67185;15.70259532;34.7742625;21.6535759;31.49608128
1358;22.05464481;10;36.12922587;10.00000035;25.70386064
1359;39.70524881;37.61044266;42.78838241;42.36163951;34.23279737
1360;36.91777546;37.82320417;39.03357778;43.4572467;39.14960427
1361;21.08844071;10;34.24663691;10.0000048;25.30519941
1362;26.05258223;10.02168014;35.12682475;15.1975736;28.41848374
1363;34.09228093;35.62432154;35.35124328;39.07840982;39.42128711
1364;39.8203271;38.92904409;35.98776897;41.28385826;38.8461731
1365;20.25062045;10;32.85797516;10;26.24083588
1366;19.74254458;10;31.71837709;10;25.16622159
1367;22.22566971;10;29.73690721;10;26.97688241
1368;24.84265876;10;32.97820454;12.33058998;25.88953106
1369;20.27424026;10;32.78272414;12.01330662;26.66562276
1370;23.32349447;10;29.05222197;10;30.66029981
1371;19.83772811;10;27.537386;10;26.46992436
1372;21.61699135;10.47815164;31.23457288;12.657045;25.12957253
1373;21.31212389;10;26.84050654;11.18037415;29.45027637
1374;25.09926096;10;33.17986816;10.00002;28.17457334
1375;29.49756693;17.39532248;35.55729668;22.03034129;32.44339807
1376;19.55354202;10;26.37856743;10.97959853;23.97559388
1377;20.79203605;10;34.37104735;10;28.22133484
1378;25.54798544;10;33.56924568;15.95751436;25.89471477
1379;20.60384124;10.00039853;29.29963417;10.00000001;27.26504637
1380;23.43742363;10.00016963;36.681482;19.15026957;31.37507984
1381;18.06934642;10;32.24812203;10.00000062;25.96474017
1382;17.63429375;10;34.37684007;10.00002515;28.01354496
1383;19.64374841;10;28.31121583;10.00005381;28.43780994
1384;37.78999875;41.64739431;39.0517395;42.33918272;33.26849214
1385;34.96759921;37.53773202;38.57630008;39.20863502;35.96153916
1386;21.30108171;10;33.06314842;10.03269407;28.60328041
1387;17.94242699;10;31.91458306;10.00002368;33.82941488
1388;20.34214267;10;30.46168813;10.00000002;33.36966203
1389;21.39190481;10;28.76678147;11.56919397;28.59769959
1390;23.17672886;10.00003041;33.75334809;15.80917783;30.20853419
1391;22.86691834;10;32.98565576;10;29.07503224
1392;21.37637846;10;32.47082635;10.00009171;30.23733526
1393;38.68210708;36.20404368;35.39218033;39.5696353;33.43987211
1394;20.05533104;10;31.17453305;10;27.40606512
1395;21.51842176;10;30.87092072;10.00038554;31.0962867
1396;23.24438045;10;31.4208403;12.7512219;24.37007553
1397;27.51359969;16.85732479;37.64583605;20.70807526;29.01103465
1398;22.55227629;13.32844986;31.945403;17.28397307;31.7504587
1399;29.16458532;22.93169754;35.64917098;23.72138714;31.24454272
1400;24.80402546;10;34.66944501;10.00000026;29.73080107
1401;23.58423791;10;32.98973312;10;24.96181497
1402;16.37613243;10;32.63330357;10;28.20276139
1403;23.02159502;10;34.74730351;12.02426445;30.04895472
1404;21.5364596;10;29.8086037;10.33984751;29.48235797
1405;18.0118673;10;28.3209408;10.00000119;27.60207536
1406;28.62248378;20.95033197;35.81746418;24.32441143;31.0891548
1407;29.03973317;24.82929511;33.03923946;29.42882208;34.81264361
1408;35.67762161;36.01305543;39.95881907;36.46789736;40.12905348
1409;19.78737604;10;33.34935708;10.9381725;28.70239875
1410;30.94069211;35.62949894;39.42045948;33.65169153;35.80681471
1411;18.79474409;10.79471592;31.38733282;12.62896394;27.46399908
1412;19.37793472;10;31.06514518;10.00000057;23.89445559
